Year,Team,Event,GDP,Population,Host country,Unemployment Rate (%),Human development index(HDI),Life expectancy,Calories from animal protein (FAO (2017)),Calories from plant protein (FAO (2017)),Calories from fat (FAO (2017)),Calories from carbohydrates (FAO (2017)),Comm./Dem.,PARTICIPANT,GOLD,SILVER,BRONZE
2008,uk,Weightlifting,47270,62145097,0,5.71,0.9,79.6,230.76,180.76,1261.26,1749.22,1,1,0,0,0
2008,uk,hockey,47270,62145097,0,5.71,0.9,79.6,230.76,180.76,1261.26,1749.22,1,33,0,0,0
2008,uk,basketball,47270,62145097,0,5.71,0.9,79.6,230.76,180.76,1261.26,1749.22,1,0,0,0,0
2008,uk,cycling,47270,62145097,0,5.71,0.9,79.6,230.76,180.76,1261.26,1749.22,1,34,0,0,0
2008,uk,football,47270,62145097,0,5.71,0.9,79.6,230.76,180.76,1261.26,1749.22,1,0,0,0,0
2008,uk,badminton,47270,62145097,0,5.71,0.9,79.6,230.76,180.76,1261.26,1749.22,1,4,0,0,0
2008,uk,swimming,47270,62145097,0,5.71,0.9,79.6,230.76,180.76,1261.26,1749.22,1,72,0,0,0
2008,uk,gymnastics,47270,62145097,0,5.71,0.9,79.6,230.76,180.76,1261.26,1749.22,1,39,0,0,0
2008,uk,boxing,47270,62145097,0,5.71,0.9,79.6,230.76,180.76,1261.26,1749.22,1,7,0,0,0
2008,uk,wrestling,47270,62145097,0,5.71,0.9,79.6,230.76,180.76,1261.26,1749.22,1,0,0,0,0
2008,uk,shooting,47270,62145097,0,5.71,0.9,79.6,230.76,180.76,1261.26,1749.22,1,7,0,0,0
2008,us,Weightlifting,"48,383","303,486,012",0,7.3,0.91,78.03902,290.32,161.24,1452.33,1796.11,1,6,0,0,0
2008,us,hockey,"48,383","303,486,012",0,7.3,0.91,78.03902,290.32,161.24,1452.33,1796.11,1,16,0,0,0
2008,us,basketball,"48,383","303,486,012",0,7.3,0.91,78.03902,290.32,161.24,1452.33,1796.11,1,24,0,0,1
2008,us,cycling,"48,383","303,486,012",0,7.3,0.91,78.03902,290.32,161.24,1452.33,1796.11,1,32,0,0,0
2008,us,football,"48,383","303,486,012",0,7.3,0.91,78.03902,290.32,161.24,1452.33,1796.11,1,33,0,0,0
2008,us,badminton,"48,383","303,486,012",0,7.3,0.91,78.03902,290.32,161.24,1452.33,1796.11,1,6,0,0,0
2008,us,swimming,"48,383","303,486,012",0,7.3,0.91,78.03902,290.32,161.24,1452.33,1796.11,1,97,1,0,1
2008,us,gymnastics,"48,383","303,486,012",0,7.3,0.91,78.03902,290.32,161.24,1452.33,1796.11,1,63,0,1,0
2008,us,boxing,"48,383","303,486,012",0,7.3,0.91,78.03902,290.32,161.24,1452.33,1796.11,1,8,0,0,0
2008,us,wrestling,"48,383","303,486,012",0,7.3,0.91,78.03902,290.32,161.24,1452.33,1796.11,1,16,1,0,0
2008,us,shooting,"48,383","303,486,012",0,7.3,0.91,78.03902,290.32,161.24,1452.33,1796.11,1,27,0,0,0
2012,aus,Weightlifting,"68,012","22,903,948",0,5.22,0.94,82.04634,281.16,136.88,1371.33,1467.63,1,2,0,0,0
2012,aus,hockey,"68,012","22,903,948",0,5.22,0.94,82.04634,281.16,136.88,1371.33,1467.63,1,32,0,0,1
2012,aus,basketball,"68,012","22,903,948",0,5.22,0.94,82.04634,281.16,136.88,1371.33,1467.63,1,24,0,0,0
2012,aus,cycling,"68,012","22,903,948",0,5.22,0.94,82.04634,281.16,136.88,1371.33,1467.63,1,35,0,0,0
2012,aus,football,"68,012","22,903,948",0,5.22,0.94,82.04634,281.16,136.88,1371.33,1467.63,1,0,0,0,0
2012,aus,badminton,"68,012","22,903,948",0,5.22,0.94,82.04634,281.16,136.88,1371.33,1467.63,1,5,0,0,0
2012,aus,swimming,"68,012","22,903,948",0,5.22,0.94,82.04634,281.16,136.88,1371.33,1467.63,1,89,0,0,0
2012,aus,gymnastics,"68,012","22,903,948",0,5.22,0.94,82.04634,281.16,136.88,1371.33,1467.63,1,25,0,0,0
2012,aus,boxing,"68,012","22,903,948",0,5.22,0.94,82.04634,281.16,136.88,1371.33,1467.63,1,11,0,0,0
2012,aus,wrestling,"68,012","22,903,948",0,5.22,0.94,82.04634,281.16,136.88,1371.33,1467.63,1,1,0,0,0
2012,aus,shooting,"68,012","22,903,948",0,5.22,0.94,82.04634,281.16,136.88,1371.33,1467.63,1,22,0,0,0
2012,canada,Weightlifting,"52,669","34,922,030",0,7.4,0.91,81.64878,221.64,196.76,1341.09,1725.51,1,3,0,0,0
2012,canada,hockey,"52,669","34,922,030",0,7.4,0.91,81.64878,221.64,196.76,1341.09,1725.51,1,0,0,0,0
2012,canada,basketball,"52,669","34,922,030",0,7.4,0.91,81.64878,221.64,196.76,1341.09,1725.51,1,12,0,0,0
2012,canada,cycling,"52,669","34,922,030",0,7.4,0.91,81.64878,221.64,196.76,1341.09,1725.51,1,20,0,0,0
2012,canada,football,"52,669","34,922,030",0,7.4,0.91,81.64878,221.64,196.76,1341.09,1725.51,1,18,0,0,0
2012,canada,badminton,"52,669","34,922,030",0,7.4,0.91,81.64878,221.64,196.76,1341.09,1725.51,1,5,0,0,0
2012,canada,swimming,"52,669","34,922,030",0,7.4,0.91,81.64878,221.64,196.76,1341.09,1725.51,1,60,0,0,0
2012,canada,gymnastics,"52,669","34,922,030",0,7.4,0.91,81.64878,221.64,196.76,1341.09,1725.51,1,23,0,0,0
2012,canada,boxing,"52,669","34,922,030",0,7.4,0.91,81.64878,221.64,196.76,1341.09,1725.51,1,3,0,0,0
2012,canada,wrestling,"52,669","34,922,030",0,7.4,0.91,81.64878,221.64,196.76,1341.09,1725.51,1,9,0,0,0
2012,canada,shooting,"52,669","34,922,030",0,7.4,0.91,81.64878,221.64,196.76,1341.09,1725.51,1,3,0,0,0
2012,china,Weightlifting,6317,"1,384,206,401",0,10.28,0.72,75.013,156.84,196.76,859.77,1848.71,0,5,0,0,0
2012,china,hockey,6317,"1,384,206,401",0,10.28,0.72,75.013,156.84,232.68,859.77,1848.71,0,32,0,0,0
2012,china,basketball,6317,"1,384,206,401",0,10.28,0.72,75.013,156.84,232.68,859.77,1848.71,0,24,0,0,0
2012,china,cycling,6317,"1,384,206,401",0,10.28,0.72,75.013,156.84,232.68,859.77,1848.71,0,35,0,0,0
2012,china,football,6317,"1,384,206,401",0,10.28,0.72,75.013,156.84,232.68,859.77,1848.71,0,33,0,0,0
2012,china,badminton,6317,"1,384,206,401",0,10.28,0.72,75.013,156.84,232.68,859.77,1848.71,0,4,1,0,0
2012,china,swimming,6317,"1,384,206,401",0,10.28,0.72,75.013,156.84,232.68,859.77,1848.71,0,81,1,0,0
2012,china,gymnastics,6317,"1,384,206,401",0,10.28,0.72,75.013,156.84,232.68,859.77,1848.71,0,48,0,0,1
2012,china,boxing,6317,"1,384,206,401",0,10.28,0.72,75.013,156.84,232.68,859.77,1848.71,0,10,0,0,1
2012,china,wrestling,6317,"1,384,206,401",0,10.28,0.72,75.013,156.84,232.68,859.77,1848.71,0,1,0,0,0
2012,china,shooting,6317,"1,384,206,401",0,10.28,0.72,75.013,156.84,232.68,859.77,1848.71,0,16,0,0,0
2012,france,Weightlifting,"40,872","63,564,221",0,9.4,0.89,81.96829,279.12,165.88,1419.48,1595.52,1,4,0,0,0
2012,france,hockey,"40,872","63,564,221",0,9.4,0.89,81.96829,279.12,165.88,1419.48,1595.52,1,0,0,0,0
2012,france,basketball,"40,872","63,564,221",0,9.4,0.89,81.96829,279.12,165.88,1419.48,1595.52,1,24,0,0,0
2012,france,cycling,"40,872","63,564,221",0,9.4,0.89,81.96829,279.12,165.88,1419.48,1595.52,1,30,0,0,0
2012,france,football,"40,872","63,564,221",0,9.4,0.89,81.96829,279.12,165.88,1419.48,1595.52,1,17,0,0,0
2012,france,badminton,"40,872","63,564,221",0,9.4,0.89,81.96829,279.12,165.88,1419.48,1595.52,1,2,0,0,0
2012,france,swimming,"40,872","63,564,221",0,9.4,0.89,81.96829,279.12,165.88,1419.48,1595.52,1,54,0,0,0
2012,france,gymnastics,"40,872","63,564,221",0,9.4,0.89,81.96829,279.12,165.88,1419.48,1595.52,1,43,0,0,0
2012,france,boxing,"40,872","63,564,221",0,9.4,0.89,81.96829,279.12,165.88,1419.48,1595.52,1,5,0,0,0
2012,france,wrestling,"40,872","63,564,221",0,9.4,0.89,81.96829,279.12,165.88,1419.48,1595.52,1,6,0,0,0
2012,france,shooting,"40,872","63,564,221",0,9.4,0.89,81.96829,279.12,165.88,1419.48,1595.52,1,22,0,0,0
2012,india,Weightlifting,"1,444","1,265,780,247",0,5.66,0.6,67.545,48.8,187.92,473.67,1724.61,1,2,0,0,0
2012,india,hockey,"1,444","1,265,780,247",0,5.66,0.6,67.545,48.8,187.92,473.67,1724.61,1,16,0,0,0
2012,india,basketball,"1,444","1,265,780,247",0,5.66,0.6,67.545,48.8,187.92,473.67,1724.61,1,0,0,0,0
2012,india,cycling,"1,444","1,265,780,247",0,5.66,0.6,67.545,48.8,187.92,473.67,1724.61,1,0,0,0,0
2012,india,football,"1,444","1,265,780,247",0,5.66,0.6,67.545,48.8,187.92,473.67,1724.61,1,0,0,0,0
2012,india,badminton,"1,444","1,265,780,247",0,5.66,0.6,67.545,48.8,187.92,473.67,1724.61,1,6,0,0,0
2012,india,swimming,"1,444","1,265,780,247",0,5.66,0.6,67.545,48.8,187.92,473.67,1724.61,1,1,0,0,0
2012,india,gymnastics,"1,444","1,265,780,247",0,5.66,0.6,67.545,48.8,187.92,473.67,1724.61,1,0,0,0,0
2012,india,boxing,"1,444","1,265,780,247",0,5.66,0.6,67.545,48.8,187.92,473.67,1724.61,1,8,0,0,0
2012,india,wrestling,"1,444","1,265,780,247",0,5.66,0.6,67.545,48.8,187.92,473.67,1724.61,1,5,0,1,0
2012,india,shooting,"1,444","1,265,780,247",0,5.66,0.6,67.545,48.8,187.92,473.67,1724.61,1,15,0,0,0
2012,italy,Weightlifting,"35,052","59,879,471",0,10.66,0.88,82.23902,238.52,197.88,1421.1,1717.5,,1,0,0,0
2012,italy,hockey,"35,052","59,879,471",0,10.66,0.88,82.23902,238.52,197.88,1421.1,1717.5,1,0,0,0,0
2012,italy,basketball,"35,052","59,879,471",0,10.66,0.88,82.23902,238.52,197.88,1421.1,1717.5,1,0,0,0,0
2012,italy,cycling,"35,052","59,879,471",0,10.66,0.88,82.23902,238.52,197.88,1421.1,1717.5,1,17,0,0,0
2012,italy,football,"35,052","59,879,471",0,10.66,0.88,82.23902,238.52,197.88,1421.1,1717.5,1,0,0,0,0
2012,italy,badminton,"35,052","59,879,471",0,10.66,0.88,82.23902,238.52,197.88,1421.1,1717.5,1,1,0,0,0
2012,italy,swimming,"35,052","59,879,471",0,10.66,0.88,82.23902,238.52,197.88,1421.1,1717.5,1,53,0,0,0
2012,italy,gymnastics,"35,052","59,879,471",0,10.66,0.88,82.23902,238.52,197.88,1421.1,1717.5,1,49,0,0,0
2012,italy,boxing,"35,052","59,879,471",0,10.66,0.88,82.23902,238.52,197.88,1421.1,1717.5,1,0,0,1,0
2012,italy,wrestling,"35,052","59,879,471",0,10.66,0.88,82.23902,238.52,197.88,1421.1,1717.5,1,1,0,0,0
2012,italy,shooting,"35,052","59,879,471",0,10.66,0.88,82.23902,238.52,197.88,1421.1,1717.5,1,22,1,1,0
2012,japan,Weightlifting,"48,603","128,423,571",0,4.56,0.9,83.0961,197.12,157.16,785.07,1600.65,1,5,0,0,0
2012,japan,hockey,"48,603","128,423,571",0,4.56,0.9,83.0961,197.12,157.16,785.07,1600.65,1,16,0,0,0
2012,japan,basketball,"48,603","128,423,571",0,4.56,0.9,83.0961,197.12,157.16,785.07,1600.65,1,0,0,0,0
2012,japan,cycling,"48,603","128,423,571",0,4.56,0.9,83.0961,197.12,157.16,785.07,1600.65,1,12,0,0,0
2012,japan,football,"48,603","128,423,571",0,4.56,0.9,83.0961,197.12,157.16,785.07,1600.65,1,35,0,0,0
2012,japan,badminton,"48,603","128,423,571",0,4.56,0.9,83.0961,197.12,157.16,785.07,1600.65,1,7,0,0,0
2012,japan,swimming,"48,603","128,423,571",0,4.56,0.9,83.0961,197.12,157.16,785.07,1600.65,1,53,0,0,1
2012,japan,gymnastics,"48,603","128,423,571",0,4.56,0.9,83.0961,197.12,157.16,785.07,1600.65,1,48,0,0,1
2012,japan,boxing,"48,603","128,423,571",0,4.56,0.9,83.0961,197.12,157.16,785.07,1600.65,1,4,0,0,0
2012,japan,wrestling,"48,603","128,423,571",0,4.56,0.9,83.0961,197.12,157.16,785.07,1600.65,1,13,0,0,0
2012,japan,shooting,"48,603","128,423,571",0,4.56,0.9,83.0961,197.12,157.16,785.07,1600.65,1,8,0,0,0
2012,uk,Weightlifting,42449,"64,525,312",0,8,0.9,80.90488,235.24,178.36,1246.14,1743.26,1,5,0,0,0
2012,uk,hockey,42449,"64,525,312",0,8,0.9,80.90488,235.24,178.36,1246.14,1743.26,1,32,0,0,0
2012,uk,basketball,42449,"64,525,312",0,8,0.9,80.90488,235.24,178.36,1246.14,1743.26,1,24,0,0,0
2012,uk,cycling,42449,"64,525,312",0,8,0.9,80.90488,235.24,178.36,1246.14,1743.26,1,35,0,0,0
2012,uk,football,42449,"64,525,312",0,8,0.9,80.90488,235.24,178.36,1246.14,1743.26,1,33,0,0,0
2012,uk,badminton,42449,"64,525,312",0,8,0.9,80.90488,235.24,178.36,1246.14,1743.26,1,4,0,0,0
2012,uk,swimming,42449,"64,525,312",0,8,0.9,80.90488,235.24,178.36,1246.14,1743.26,1,81,0,0,0
2012,uk,gymnastics,42449,"64,525,312",0,8,0.9,80.90488,235.24,178.36,1246.14,1743.26,1,48,0,0,0
2012,uk,boxing,42449,"64,525,312",0,8,0.9,80.90488,235.24,178.36,1246.14,1743.26,1,10,0,1,0
2012,uk,wrestling,42449,"64,525,312",0,8,0.9,80.90488,235.24,178.36,1246.14,1743.26,1,1,0,0,0
2012,uk,shooting,42449,"64,525,312",0,8,0.9,80.90488,235.24,178.36,1246.14,1743.26,1,16,0,0,0
2012,us,Weightlifting,"51,603","314,043,885",0,7.9,0.92,78.74146,279.04,159.68,1460.07,1788.21,1,3,0,0,0
2012,us,hockey,"51,603","314,043,885",0,7.9,0.92,78.74146,279.04,159.68,1460.07,1788.21,1,16,0,0,0
2012,us,basketball,"51,603","314,043,885",0,7.9,0.92,78.74146,279.04,159.68,1460.07,1788.21,1,24,0,0,0
2012,us,cycling,"51,603","314,043,885",0,7.9,0.92,78.74146,279.04,159.68,1460.07,1788.21,1,28,0,0,0
2012,us,football,"51,603","314,043,885",0,7.9,0.92,78.74146,279.04,159.68,1460.07,1788.21,1,17,0,0,0
2012,us,badminton,"51,603","314,043,885",0,7.9,0.92,78.74146,279.04,159.68,1460.07,1788.21,1,3,0,0,0
2012,us,swimming,"51,603","314,043,885",0,7.9,0.92,78.74146,279.04,159.68,1460.07,1788.21,1,97,0,0,1
2012,us,gymnastics,"51,603","314,043,885",0,7.9,0.92,78.74146,279.04,159.68,1460.07,1788.21,1,50,0,0,0
2012,us,boxing,"51,603","314,043,885",0,7.9,0.92,78.74146,279.04,159.68,1460.07,1788.21,1,12,0,0,0
2012,us,wrestling,"51,603","314,043,885",0,7.9,0.92,78.74146,279.04,159.68,1460.07,1788.21,1,17,0,0,0
2012,us,shooting,"51,603","314,043,885",0,7.9,0.92,78.74146,279.04,159.68,1460.07,1788.21,1,25,0,0,0
